C(5.9732, 78.6032) = 1.0000
C(5.9732, 79.2832) = 1.0000
C(5.9732, 79.9632) = 1.0000
C(5.9732, 80.6432) = 1.0000
C(5.9732, 81.3231) = 1.0000
C(5.9732, 82.0031) = 1.0000
C(5.9732, 82.6831) = 1.0000
C(5.9732, 83.3630) = 1.0000
C(5.9732, 84.0430) = 1.0000
C(5.9732, 84.7230) = 1.0000
C(5.9732, 85.4029) = 1.0000
C(5.9732, 86.0829) = 1.0000
C(5.9732, 86.7629) = 1.0000
C(5.9732, 87.4428) = 1.0000
C(5.9732, 88.1228) = 1.0000
C(5.9732, 88.8028) = 1.0000
C(5.9732, 89.4827) = 1.0000
C(5.9732, 90.1627) = 1.0000
C(5.9732, 90.8427) = 1.0000
C(5.9732, 91.5227) = 1.0000
C(5.9732, 92.2026) = 1.0000
C(5.9732, 92.8826) = 1.0000
C(5.9732, 93.5626) = 1.0000
C(5.9732, 94.2425) = 1.0000
C(5.9732, 94.9225) = 1.0000
C(5.9732, 95.6025) = 1.0000
C(5.9732, 96.2824) = 1.0000
C(5.9732, 96.9624) = 1.0000
C(5.9732, 97.6424) = 1.0000
C(5.9732, 98.3223) = 1.0000
C(5.9732, 99.0023) = 1.0000
C(5.9732, 99.6823) = 1.0000
C(5.9732, 100.3623) = 1.0000
C(5.9732, 101.0422) = 1.0000
C(5.9732, 101.7222) = 1.0000
C(5.9732, 102.4022) = 1.0000
C(5.9732, 103.0821) = 1.0000
C(5.9732, 103.7621) = 1.0000
C(5.9732, 104.4421) = 1.0000
C(5.9732, 105.1220) = 1.0000
C(5.9732, 105.8020) = 1.0000
C(5.9732, 106.4820) = 1.0000
C(5.9732, 107.1619) = 1.0000
C(5.9732, 107.8419) = 1.0000
C(5.9732, 108.5219) = 1.0000
C(5.9732, 109.2019) = 1.0000
C(5.9732, 109.8818) = 1.0000
C(5.9732, 110.5618) = 1.0000
C(5.9732, 111.2418) = 1.0000
C(5.9732, 111.9217) = 1.0000
C(5.9732, 112.6017) = 1.0000
C(5.9732, 113.2817) = 1.0000
C(5.9732, 113.9616) = 1.0000
C(5.9732, 114.6416) = 1.0000
C(5.9732, 115.3216) = 1.0000
